3.3541,1.7907,1.0461,0.10089,0.70121,0.20018,-0.32394,0.58243,0.038313,0.022661,-0.035191,0.07277,0.11115,0.31328,-0.056804,0.0068277,-0.069952,0.13864,-0.14624,0.25874,0.36729,-0.84031,-0.19914,-0.16983,-0.14807,-0.060352,-0.047558,0.44407,0.54481,-0.48904,-0.49071,-0.18922,0.20502,-0.073133,0.15374,-0.19716,0.15016,0.10927,0.076175,0.2302,-0.080688,0.056528,0.0080953,0.29949,0.29731,-0.030869,-0.051665,0.038003,-0.062379,-0.21472,-0.22605,0.26552,-0.0091072,0.27333,0.27658,-0.50896,0.026653,-0.41203,-0.012493,-0.22139,0.060283,-0.3323,-0.25525,0.44241,-0.323,0.21567,0.46291,-0.31844,0.18065,0.20525,-0.18809,0.33819,-0.12693,-0.041891,0.21451,0.86642,0.21755,-0.31184,0.1454,-0.47417,0.15271,0.3998,0.080134,0.51429,-0.38056,0.36594,0.28408,0.044418,0.84504,-0.046151,0.024004,0.34695,0.14626,0.08142,-0.095219,0.34115,-0.23204,-0.21686,-0.26203,-0.038122,-0.19668,-0.20792,-0.21182,0.086183,0.074588,0.075812,0.2423,0.052703,-0.15878,0.26925,0.11099,-0.2951,0.49424,0.10586,-0.09552,-0.3709,0.27637,0.05224,0.026001,-0.27012,-0.10419,-0.11435,-0.27854,-0.12848,-0.16958,-0.18356,0.20328,-0.21067,0.21073,0.21221,0.046767,-0.090271,-0.018825,-0.10382,-0.11099,0.17186,-0.11486,-0.021908,0.23035,-0.33988,-0.11479,0.24843,-0.072025,-0.0092469,0.056228,0.21434,0.32204,0.1772,0.44777,0.24195
4.0943,2.0632,1.3406,-0.13737,0.54847,0.54742,0.41843,0.58362,0.28187,-0.025746,-0.084091,0.027928,-0.002658,0.024794,-0.10528,-0.02261,-0.17962,0.16011,-0.36925,0.19775,0.9562,-0.93029,-0.069022,-0.028001,-0.30806,0.036365,0.22729,0.32134,0.19729,-0.047663,-0.17175,-0.20748,-0.0089394,-0.41772,0.23118,-0.34705,0.095288,0.22508,0.082693,0.37409,-0.12769,-0.66829,-0.16575,0.62346,0.61893,0.041304,-0.22523,-0.18677,0.25211,0.23784,0.64853,0.010412,-0.50517,0.58739,0.21639,0.034797,-0.065368,-0.50284,-0.24136,0.24554,0.23713,-0.041659,-0.38924,0.11377,-0.33343,0.30282,0.06603,-0.051528,0.35209,0.19606,0.08726,-0.090833,-0.26008,0.082019,0.15167,0.23731,0.26306,-0.39113,-0.31855,0.040106,0.038176,-0.24478,0.021219,0.4388,0.079868,0.10808,0.1575,0.22498,0.43395,-0.20321,0.068988,-0.018461,0.52912,-0.24734,0.066037,0.040335,-0.21449,-0.16407,-0.58433,-0.082191,-0.013458,0.033349,-0.38542,-0.19302,0.18705,0.34771,0.01744,0.13431,-0.36981,0.38721,-0.1786,-0.073937,0.55463,0.25471,0.25063,-0.18795,0.29219,0.28967,0.11994,-0.2634,-0.23881,-0.05888,-0.16325,-0.23789,-0.048368,-0.060592,-0.36323,0.12918,0.084036,0.13034,-0.17363,0.26546,0.28051,-0.23849,-0.2783,0.14544,-0.20363,-0.14447,-0.049883,-0.17066,0.10635,-0.31797,0.17412,-0.060848,0.022243,0.049548,0.026105,-0.29257,-0.16177,-0.08997
3.9846,2.2936,0.62431,-0.031195,1.065,-0.013603,-0.905,-0.0091162,0.076546,0.055644,-0.053858,0.36263,-0.23074,-0.50161,-0.050634,-0.24945,1.2701,0.367,0.42369,-0.28443,0.24757,-0.39797,0.47947,-0.094146,-0.62435,0.15046,-0.18454,0.15627,0.50623,-0.19595,0.0063909,0.44698,-0.033673,-0.13834,0.94892,0.29279,0.43619,0.48545,0.3637,0.069365,0.80914,0.76938,0.30615,0.31119,1.4038,-0.010799,-0.0084104,-0.36808,-0.096529,-1.2346,-0.15715,0.44482,0.77663,-0.065249,0.58769,-0.62127,-0.24732,0.08151,-0.60967,0.052988,-0.26998,0.31595,-0.16528,0.13729,-0.29853,-0.48776,-0.65166,-0.11816,-0.29164,0.32988,0.055556,0.10131,-0.012591,0.044264,-0.40828,0.82532,-0.11218,0.065731,-0.070364,-0.54873,0.054786,0.17961,0.43767,-0.20929,-0.20885,0.041761,0.12017,-0.026669,-0.022827,0.191,0.059176,0.61968,-0.33818,0.19718,0.071788,0.37834,-0.22467,-0.098338,0.11511,-0.036742,0.46589,0.24685,0.1394,0.44245,-0.47981,-0.35176,0.20992,-0.11667,0.006106,-0.29154,0.33275,0.3632,0.34964,-0.040923,0.2744,0.136,-0.32738,-0.13066,0.077097,-0.21476,0.35321,-0.19943,0.056763,-0.20823,-0.027236,-0.22941,-0.20938,-0.3024,0.18236,0.28325,-0.17297,-0.063994,0.24007,0.022655,0.077924,-0.42242,0.137,0.16868,-0.25389,-0.21784,0.50456,-0.27355,-0.13645,0.25903,0.025692,0.016399,-0.14246,-0.16199,0.1304,0.062061
2.9774,1.9756,0.34676,0.21148,0.67754,-0.077333,-0.85768,-0.14093,-0.21039,-0.11721,0.53107,0.01349,-0.18636,-0.3419,0.085015,-0.76023,1.3462,0.41186,0.12817,-0.31742,-0.20835,0.17184,0.13932,0.051831,-0.23627,0.052075,-0.31658,0.10588,0.15752,-0.37482,-0.12053,0.41268,-0.015024,-0.14997,0.80944,0.16161,1.0112,0.58506,-0.17667,-0.14021,0.64663,0.12368,0.46533,0.20817,0.70921,-0.002119,0.093693,-0.15491,-0.0344,-0.39382,0.15713,0.19871,-0.035974,0.33194,0.22977,-0.41219,-0.16241,0.21805,-0.4625,0.3968,0.19365,0.39373,-0.38941,0.092658,-0.14845,-0.44073,-0.77907,-0.22593,-0.30476,-0.29133,0.23416,-0.062825,-0.088527,0.30034,-0.30026,0.4594,-0.050544,-0.34004,-0.11232,-0.42966,0.20866,0.29158,-0.47587,-0.30233,-0.8068,0.21966,0.14346,0.14947,0.37644,0.017592,0.35707,0.3519,-0.37089,0.12665,0.32069,0.076288,-0.29805,-0.1466,-0.17388,-0.016145,-0.043299,0.31176,-0.017418,0.12151,-0.15939,-0.37283,-0.058249,-0.055695,0.038925,-0.023505,0.04566,-0.17665,-0.07756,-0.23814,-0.010145,-0.047389,-0.47326,-0.2678,0.071254,0.26031,0.24908,-0.017917,-0.021237,0.058117,-0.022489,-0.25923,-0.3134,-0.10056,0.12087,-0.059622,-0.3125,0.041839,0.082256,0.01487,0.1003,0.23926,0.016639,0.13346,-0.12261,0.070412,0.1229,-0.09279,0.028954,-0.21768,-0.0052387,-0.049113,-0.084774,0.10397,-0.13956,-0.11015
3.2463,-1.8273,-1.7142,0.31693,-0.11787,-0.47236,-0.32783,-0.61287,-0.48622,-0.18268,0.51853,0.23048,-0.56733,-0.23709,-0.47958,0.97234,-0.38009,-0.15481,0.14764,-0.1585,0.40104,0.26607,0.041351,0.52222,0.47498,0.063625,-0.18529,-0.3325,-0.54916,0.20746,0.44007,-0.56578,-0.38739,0.30705,0.013395,-0.183,0.62033,-0.46155,0.030782,-0.11914,0.13318,0.29075,-0.20801,0.31051,-0.0627,0.10434,0.038616,0.51409,0.20581,0.23635,0.15631,0.42911,-0.14013,0.23968,0.0085273,-0.29384,-0.23056,0.12019,0.25846,0.19405,0.027912,-0.2214,-0.21064,0.047208,-0.34561,-0.40135,0.12555,0.017964,-0.48266,-0.17788,-0.21399,0.31048,0.15897,0.13094,-0.044033,-0.17102,0.10574,0.040513,0.1768,-0.1897,0.16934,-0.031175,-0.3611,0.058375,-0.086795,0.11425,0.12769,-0.17412,-0.17816,0.38689,-0.37185,-0.012691,0.2414,0.03343,0.19434,0.032112,-0.26163,-0.044976,0.24267,0.11445,-0.061037,-0.079818,-0.097273,0.2017,-0.10578,-0.03302,0.23005,-0.093745,0.14025,0.19966,0.092068,-0.003012,0.0085498,0.15509,-0.15603,0.14057,0.13403,-0.2261,-0.0031187,0.080835,0.073397,0.048603,0.12179,0.27431,0.0030451,0.25544,0.078017,-0.2354,-0.19883,0.050383,0.01187,0.30851,0.016269,-0.19976,-0.021498,-0.11926,-0.0046883,0.048943,0.049347,0.10464,0.068315,0.33763,-0.18908,0.038182,0.012704,-0.13258,-0.030899,-0.15029,0.28362,-0.14099
2.3287,-1.023,-0.62524,0.48406,-0.78022,-0.77979,-0.2771,-0.42023,-0.84115,0.25449,1.0278,0.18727,-0.42017,0.0024006,-0.063807,0.82527,-0.3057,-0.12933,0.22365,0.043111,0.1246,0.29748,-0.15951,0.64575,0.4953,-0.15441,0.13618,0.019028,-0.3123,-0.27931,-0.1312,-0.099938,-0.41886,0.35171,0.17321,-0.18731,0.91467,-0.53701,-0.68751,-0.24752,-0.035424,-0.37496,0.2751,0.15588,-0.068711,0.066166,-0.34047,0.32491,-0.056777,0.29031,-0.13103,0.39559,-0.22809,0.18457,-0.037465,0.052378,0.087341,-0.0041535,0.15591,-0.075806,-0.1092,0.34922,-0.28799,-0.17939,-0.73308,-0.30258,0.61734,0.071433,-0.28177,0.4522,-0.047498,-0.21808,-0.1945,0.15982,-0.064411,0.027234,-0.00051997,-0.014121,-0.0054186,0.17486,0.071169,-0.040371,0.38675,0.086289,-0.17547,-0.084661,0.15753,0.43882,-0.2358,0.12088,-0.060655,0.34347,-0.22105,-0.23851,0.53794,-0.26836,-0.082497,0.16451,0.27393,0.23726,-0.22741,-0.15719,0.15056,0.29439,0.12586,0.2097,-0.058333,-0.1563,0.54704,0.37448,0.15543,0.075456,-0.22964,0.25533,0.21963,-0.051005,0.19255,-0.018516,-0.019203,0.13842,0.31914,0.18765,0.37949,-0.00080701,-0.09706,0.12977,0.24726,-0.13971,0.29152,-0.073834,0.086384,-2.428e-05,-0.25922,0.053652,0.312,0.11753,-0.36088,-0.17204,-0.055791,-0.054924,-0.00041543,0.2217,-0.0074806,0.024569,0.29359,0.17782,0.21917,-0.19581,0.21965,0.049002
5.5307,-2.6163,-2.2343,0.40956,0.20835,0.76326,-0.23264,0.46095,0.50172,0.50081,-0.7986,-0.39165,0.20325,0.35112,-0.0054262,0.030956,0.29639,0.31347,-0.064747,0.3584,-0.89931,-0.26155,-0.088681,-0.16881,-0.13694,-0.024898,-0.53544,0.24389,0.5505,-0.62466,-0.04115,0.27661,-0.031057,0.31354,0.04528,-0.081606,0.17592,-0.060596,-0.20213,-0.17633,-0.014187,0.13672,-0.42657,-0.33774,-0.30499,-0.33638,0.047328,-0.2205,-0.086917,0.6443,-1.0581,-0.19964,0.49765,-0.036586,0.13025,-0.32419,-0.41969,0.50811,-0.57784,0.06699,0.56006,0.49639,0.11697,-0.093566,-0.14884,-0.15851,-0.48765,0.40734,0.47605,0.17737,0.045471,5.667e-05,-0.14473,-0.16721,-0.39395,-0.46941,0.29649,-0.19688,-0.039954,0.25822,-0.089432,0.10263,-0.15509,-0.33445,0.062549,-0.079019,-0.19666,0.3034,-0.27034,-0.3606,-0.011695,0.26873,0.47574,0.079657,0.34312,-0.12352,-0.5895,0.21756,-0.2444,-0.20795,-0.069191,-0.19742,-0.078162,-0.33616,0.22489,-0.072707,0.059571,-0.069859,-0.080978,0.072234,0.30804,-0.26094,0.43346,-0.1771,-0.21528,-0.21833,0.12382,0.00080684,-0.27009,-0.11996,-0.27949,0.27503,0.2628,0.0077423,-0.18226,0.023814,0.068059,0.040005,0.10202,-0.064391,0.066275,0.34127,-0.15401,0.23377,-0.22626,0.11095,-0.32566,-0.21848,-0.048357,-0.20294,0.21324,-0.066594,0.016079,-0.1195,0.05247,0.26002,-0.16988,-0.19736,-0.15255,-0.22478
5.2472,-2.8872,-2.9154,0.89391,0.57388,0.85609,-0.34727,0.12585,0.50566,0.42199,-0.78751,-0.0084603,0.19603,0.045025,-0.4673,0.64701,-0.13381,0.11867,0.061543,0.33923,-0.58826,0.17374,-0.2475,-0.24079,-0.04085,-0.15779,-0.52035,0.0046194,0.37715,-0.41449,-0.059257,0.23895,0.147,0.42322,-0.24805,-0.095723,0.0082228,-0.20695,-0.10841,-0.026331,-0.027191,0.27873,-0.53621,-0.5646,-0.18477,-0.31918,-0.17336,-0.094556,-0.13555,0.80111,-0.88055,-0.16324,0.36851,0.010684,-0.027611,-0.39745,-0.45133,0.8946,-0.46984,-0.085509,0.30202,0.28446,0.071075,-0.049803,-0.011645,0.036665,-0.76272,0.31538,0.015992,-0.29756,0.036651,0.20372,-0.17181,-0.32956,-0.289,-0.60477,0.20789,-0.36545,0.28246,0.34648,0.23285,0.23126,-0.18323,-0.26321,-0.13291,-0.15787,0.040838,0.25716,-0.095542,-0.39545,0.20437,0.09315,0.10961,0.026904,-0.086228,0.13073,-0.25379,0.16165,-0.029223,-0.17783,-0.16343,0.033984,0.11755,-0.20886,-0.076522,-0.30987,0.046953,-0.040149,0.031169,-0.17813,0.33923,-0.23862,0.19962,-0.24385,-0.43388,-0.17217,-0.095865,-0.10721,-0.3088,-0.092496,-0.3885,0.21103,0.21082,0.2344,-0.13754,-0.15357,-0.12945,0.10081,-0.079708,-0.27993,-0.023054,0.17416,-0.25399,0.14206,-0.20683,-0.15606,-0.098824,0.058456,0.30018,-0.089721,-0.053506,-0.044332,0.17264,-0.020812,0.018536,0.20037,-0.08276,0.066021,-0.2808,0.064099
3.3984,-1.7149,-0.050168,-0.93673,-1.042,-0.35543,0.4333,-0.44789,-0.20515,0.09047,0.38699,0.00081755,0.028569,0.53129,0.43705,-0.40687,-0.034276,-0.79426,-0.38323,-0.29859,0.51742,0.16152,-0.6255,-0.30044,-0.32549,-0.065319,0.33933,0.33319,-0.11965,0.024842,-0.38544,0.044043,0.21685,-0.36006,-0.18981,0.070901,0.15344,0.22227,-0.033148,0.37764,-0.35548,0.58638,-0.69698,-0.0087028,0.090123,0.051092,0.045413,0.33585,-0.16767,-0.19588,0.1156,0.33815,-0.016144,-0.091442,0.17576,0.047241,-0.26748,-0.046474,-0.01635,0.077807,-0.45077,0.047176,-0.15097,0.19038,-0.08395,-0.17525,0.028654,0.04364,-0.031675,0.12091,-0.071386,-0.15487,0.027907,-0.42236,-0.068778,-0.1361,-0.11192,-0.19596,-0.34106,0.0016191,-0.17922,-0.10406,-0.073618,0.23166,0.068354,0.065782,0.08355,0.31213,0.17569,-0.0017988,0.077387,0.030228,0.032631,0.02657,0.22087,-0.0099379,-0.19264,-0.047074,-0.15529,-0.30405,-0.019206,0.0064913,-0.043365,-0.19235,0.079337,-0.074458,-0.17197,-0.01579,0.091498,0.13462,0.10263,-0.078143,-0.062541,-0.4285,0.2504,-0.083779,-0.0023089,0.020685,0.12211,-0.13477,0.14883,-0.10966,0.012252,0.043126,0.16037,-0.093911,-0.11831,0.26512,0.14137,-0.096142,0.10396,0.0050307,-0.27761,0.18436,-0.073992,0.067519,-0.014562,-0.035694,0.10032,0.048111,-0.0074261,-0.049624,-0.10838,0.086143,0.21939,0.35791,-0.15482,0.1081,0.0033388,0.015184
3.3308,-1.8233,-0.24827,-0.62036,-0.68487,-0.65015,-0.21099,-0.58161,0.079484,-0.14939,0.58512,0.12688,0.13096,0.43272,0.30978,-0.34411,0.025844,-0.74114,-0.21922,-0.33639,0.67936,0.24176,-0.16864,-0.047092,-0.1456,-0.11307,0.21444,0.28876,0.064661,-0.051377,-0.1596,0.028767,-0.11446,-0.30639,-0.15627,0.053175,0.20972,0.30277,-0.028183,0.29786,-0.11478,0.41518,-0.437,0.25365,-0.051876,0.10174,0.10786,0.29823,0.017966,0.0010384,0.21094,0.20749,-0.046656,0.038137,0.14503,0.071811,-0.19638,-0.067764,0.083732,0.064206,0.075857,0.12748,-0.18341,0.098443,0.03624,0.017229,0.49248,0.1509,0.32517,0.085003,-0.012234,-0.21833,-0.13999,-0.078041,-0.12015,-0.1199,0.24658,0.058159,-0.17821,-0.18364,-0.32289,-0.055575,-0.11354,0.1427,0.11506,-0.12147,0.15351,0.013821,0.23754,0.19096,-0.1154,-0.050852,-0.12818,0.13019,0.14123,-0.18905,-0.30069,0.036811,-0.21599,-0.043782,-0.088053,0.04389,0.09559,-0.12647,0.032326,-0.13636,-0.12434,-0.1732,-0.19574,0.058524,-0.15572,0.054639,0.24077,-0.18778,0.41304,0.1102,0.057538,0.43183,0.14278,-0.21645,-0.033489,-0.1327,-0.42134,-0.023179,-0.0084845,0.31817,0.078584,0.045069,-0.11828,-0.091049,0.045012,-0.075785,-0.12916,-0.0019162,-0.40086,-0.032059,0.13874,-0.044671,0.19911,-0.21816,0.22728,-0.25889,-0.021571,-0.049871,0.41971,0.21841,-0.042448,0.10383,0.016101,-0.028879
